Wall time,Step,Value
1575498385.460641,42,0.004851853474974632
1575498385.540155,45,0.00483081815764308
1575498386.257029,71,0.004703841637820005
1575498386.873355,94,0.004626542795449495
1575498392.4430761,158,0.004458485636860132
1575498394.156111,167,0.0044334763661026955
1575498398.358779,229,0.004245981108397245
1575498398.51341,234,0.004232287406921387
1575498399.0775318,255,0.004174745175987482
1575498399.839763,273,0.004121364559978247
1575498401.965197,308,0.00401685805991292
1575498402.022689,310,0.004010048229247332
1575498402.2890182,318,0.003982601687312126
1575498405.760662,421,0.0036638088058680296
1575498407.58916,460,0.003544562729075551
1575498408.39476,474,0.0035059386864304543
1575498411.376478,536,0.003325008088722825
1575498412.4669492,563,0.0032514086924493313
1575498413.19808,579,0.003211525036022067
1575498413.51981,586,0.003192570758983493
1575498416.4685838,634,0.003058780450373888
1575498416.9129128,647,0.0030254763551056385
1575498417.503362,661,0.00298968399874866
1575498417.818793,671,0.0029661720618605614
1575498419.064209,714,0.002863157307729125
1575498419.26721,722,0.0028452747501432896
1575498420.890257,771,0.0027322648093104362
1575498421.253417,785,0.0027019355911761522
1575498421.3212202,787,0.0026976403314620256
1575498421.75063,802,0.0026697388384491205
1575498421.937548,808,0.0026583769358694553
1575498423.6732101,836,0.0026060324162244797
1575498426.943839,945,0.0024099298752844334
1575498427.627361,971,0.0023688464425504208
1575498427.6512818,972,0.002367425011470914
1575498427.80542,978,0.0023577306419610977
1575498428.526718,1005,0.0023129216860979795
1575498428.8055701,1014,0.002296961611136794
1575498430.57953,1063,0.0022137414198368788
1575498430.713217,1066,0.002208864549174905
1575498431.617575,1093,0.0021706395782530308
1575498431.89569,1104,0.0021531141828745604
1575498433.441385,1161,0.002072578761726618
1575498434.054657,1180,0.002049047267064452
1575498436.778704,1261,0.001943772891536355
1575498438.423834,1316,0.0018809317843988538
1575498438.5034099,1319,0.001877396833151579
1575498439.094901,1333,0.001862180302850902
1575498439.281898,1337,0.0018569922540336847
1575498440.571626,1385,0.0017998265102505684
1575498440.776115,1392,0.001792385708540678
1575498441.332135,1414,0.0017706889193505049
1575498441.655212,1426,0.0017594799865037203
1575498441.914238,1436,0.0017500557005405426
1575498442.983912,1466,0.001720770844258368
1575498443.633044,1491,0.0016975953476503491
1575498444.4310489,1523,0.0016678590327501297
1575498445.1424608,1552,0.0016457540914416313
1575498445.5433369,1568,0.0016350377118214965
1575498445.950806,1584,0.0016213812632486224
1575498446.870625,1605,0.0016037942841649055
1575498447.887419,1640,0.0015781441470608115
1575498449.157622,1691,0.0015454246895387769
1575498449.625947,1709,0.0015360561665147543
1575498449.880652,1718,0.001530845183879137
1575498450.2236428,1732,0.001521765487268567
1575498450.272985,1734,0.001520569552667439
1575498450.3474822,1737,0.0015187773387879133
1575498451.849896,1781,0.0014901300892233849
1575498453.649524,1844,0.001448199967853725
1575498453.893499,1853,0.0014426658162847161
1575498454.3216388,1866,0.0014379583299160004
1575498454.527031,1869,0.001436600461602211
1575498454.987585,1877,0.0014322847127914429
1575498456.261767,1917,0.0014097589300945401
1575498456.887985,1934,0.0014003115938976407
1575498457.4352782,1947,0.0013937500771135092
1575498459.579498,2001,0.0013661488192155957
1575498460.730263,2036,0.0013494327431544662
1575498461.786349,2077,0.0013311340007930994
1575498462.319628,2096,0.0013234118232503533
1575498464.9353228,2187,0.0012868595076724887
1575498465.6199481,2199,0.0012826386373490095
1575498465.9453728,2211,0.001278401119634509
1575498466.673474,2231,0.0012715774355456233
1575498466.801343,2236,0.001269074040465057
1575498466.826735,2237,0.001268543303012848
1575498467.331541,2257,0.001262259786017239
1575498467.454751,2262,0.0012611817801371217
1575498468.642285,2307,0.0012507362989708781
