2020-05-30 15:36:56: ======== [Config] ========
path: ./config/esae.json
data_name: ml-1m
train_ratio: 0.8
reg: 1000.0
num_epochs: 500
batch_size: 1024
test_batch_size: 1024
learning_rate: 0.01
early_stop: True
patience: 50
top_k: [100]
exp_conf: {'model': 'ESAE', 'data_dir': '../../', 'save_dir': './saves', 'config_dir': './config', 'seed': 1994}


2020-05-30 15:36:56: ======== [Dataset] ========
Number of Users : 6040
Number of items : 3706
Split ratio: 0.8


2020-05-30 15:36:56: ======== [Config] ========
path: ./config/esae.json
data_name: ml-1m
train_ratio: 0.8
reg: 1000.0
num_epochs: 500
batch_size: 1024
test_batch_size: 1024
learning_rate: 0.01
early_stop: True
patience: 50
top_k: [100]
exp_conf: {'model': 'ESAE', 'data_dir': '../../', 'save_dir': './saves', 'config_dir': './config', 'seed': 1994}

2020-05-30 15:57:41: [Epoch  72/500, epoch time: 10.46, train_time: 3.41] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:57:51: [Epoch  73/500, epoch time: 10.10, train_time: 3.55] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:03: [Epoch  74/500, epoch time: 11.71, train_time: 4.24] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:15: [Epoch  75/500, epoch time: 11.74, train_time: 4.11] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:24: [Epoch  76/500, epoch time: 9.56, train_time: 3.59] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:35: [Epoch  77/500, epoch time: 10.42, train_time: 3.38] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:45: [Epoch  78/500, epoch time: 10.78, train_time: 3.91] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:58:57: [Epoch  79/500, epoch time: 11.97, train_time: 4.47] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:59:10: [Epoch  80/500, epoch time: 12.22, train_time: 4.96] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:59:21: [Epoch  81/500, epoch time: 11.36, train_time: 4.19] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:59:35: [Epoch  82/500, epoch time: 13.63, train_time: 5.80] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:59:45: [Epoch  83/500, epoch time: 10.18, train_time: 3.91] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 15:59:56: [Epoch  84/500, epoch time: 10.81, train_time: 3.80] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:00:06: [Epoch  85/500, epoch time: 10.37, train_time: 3.53] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:00:17: [Epoch  86/500, epoch time: 10.77, train_time: 4.86] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:00:28: [Epoch  87/500, epoch time: 11.53, train_time: 4.83] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:00:39: [Epoch  88/500, epoch time: 11.11, train_time: 4.11] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:00:50: [Epoch  89/500, epoch time: 10.39, train_time: 3.49] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:02: [Epoch  90/500, epoch time: 12.09, train_time: 4.97] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:14: [Epoch  91/500, epoch time: 11.93, train_time: 4.16] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:25: [Epoch  92/500, epoch time: 11.13, train_time: 4.01] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:37: [Epoch  93/500, epoch time: 11.58, train_time: 4.13] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:47: [Epoch  94/500, epoch time: 10.81, train_time: 3.92] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:01:59: [Epoch  95/500, epoch time: 11.66, train_time: 4.21] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:02:11: [Epoch  96/500, epoch time: 12.36, train_time: 3.80] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:02:23: [Epoch  97/500, epoch time: 11.29, train_time: 4.14] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:02:34: [Epoch  98/500, epoch time: 10.78, train_time: 4.58] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:02:45: [Epoch  99/500, epoch time: 11.84, train_time: 4.51] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:02:56: [Epoch 100/500, epoch time: 10.69, train_time: 4.28] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:03:08: [Epoch 101/500, epoch time: 11.92, train_time: 4.88] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:03:19: [Epoch 102/500, epoch time: 11.48, train_time: 4.21] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:03:31: [Epoch 103/500, epoch time: 11.90, train_time: 4.69] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:03:42: [Epoch 104/500, epoch time: 10.78, train_time: 4.78] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:03:52: [Epoch 105/500, epoch time: 9.52, train_time: 3.37] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:04:02: [Epoch 106/500, epoch time: 10.66, train_time: 3.70] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:04:15: [Epoch 107/500, epoch time: 12.24, train_time: 5.05] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:04:26: [Epoch 108/500, epoch time: 11.00, train_time: 3.82] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:04:39: [Epoch 109/500, epoch time: 13.02, train_time: 5.75] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:04:51: [Epoch 110/500, epoch time: 12.09, train_time: 4.27] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
2020-05-30 16:05:02: [Epoch 111/500, epoch time: 10.96, train_time: 4.41] loss = 0.0000, Prec@100=0.0757 Recall@100=0.4181 NDCG@100=0.2561 Nov@100=2.4604 Gini-D=0.2379
