Wall time,Step,Value
1584053145.8312619,0,0.37025055289268494
1584053426.898775,1,0.3725529909133911
1584053782.140115,2,0.371744304895401
1584054181.60035,3,0.36864230036735535
1584054525.156039,4,0.37083858251571655
1584054895.378253,5,0.37334445118904114
1584055298.785744,6,0.3755161762237549
1584055771.9457002,7,0.3738296627998352
1584056141.847759,8,0.3742629587650299
1584056565.8437781,9,0.37335774302482605
1584056908.690252,10,0.37456202507019043
1584057239.476287,11,0.3745534121990204
1584057596.648424,12,0.3756827116012573
1584057914.1754339,13,0.375666081905365
1584058180.5472052,14,0.37858834862709045
1584058484.473197,15,0.3769993782043457
1584058785.6468449,16,0.3764422535896301
1584059075.15649,17,0.3792572617530823
1584059394.9921439,18,0.3759768307209015
1584059743.4689112,19,0.37788522243499756
1584060059.895782,20,0.3774716854095459
1584060416.074912,21,0.3751262426376343
1584060806.155502,22,0.37570956349372864
1584061181.930041,23,0.377392441034317
1584061686.868026,24,0.37810105085372925
1584062170.368744,25,0.37717029452323914
1584062587.2488909,26,0.37826311588287354
1584063011.5627232,27,0.37692704796791077
1584063500.828497,28,0.3752933144569397
1584063991.2890172,29,0.3765048384666443
1584064446.366292,30,0.3760383725166321
1584064863.5301492,31,0.3759928345680237
1584065180.370121,32,0.3759534955024719
1584065604.453397,33,0.37548699975013733
1584066009.3722188,34,0.3760424852371216
1584066313.6714811,35,0.3756324350833893
1584066700.9534662,36,0.3760523200035095
1584067017.705898,37,0.3754834234714508
1584067284.974716,38,0.37583819031715393
1584067603.018796,39,0.3772669732570648
1584067984.268964,40,0.3748600482940674
1584068292.9722939,41,0.3759182095527649
1584068652.3445818,42,0.3773070275783539
1584068962.113338,43,0.37737321853637695
1584069298.580395,44,0.3774276673793793
1584069618.457412,45,0.37818753719329834
1584070001.8341591,46,0.37834155559539795
1584070380.7900832,47,0.37873411178588867
1584070763.673567,48,0.3784210979938507
