Wall time,Step,Value
1579808964.8421388,42,0.004859159700572491
1579808964.90804,45,0.004838281776756048
1579808965.4293702,71,0.004704085644334555
1579808965.8624132,94,0.0046204389072954655
1579808967.0918348,158,0.0044220732524991035
1579808967.264035,167,0.004388635046780109
1579808968.449813,229,0.00418890779837966
1579808968.54775,234,0.004173985216766596
1579808968.942301,255,0.004111259710043669
1579808969.283627,273,0.004055848810821772
1579808969.950201,308,0.003944625146687031
1579808969.987301,310,0.003938102163374424
1579808970.142266,318,0.003914789296686649
1579808972.108299,421,0.0036295445170253515
1579808972.847187,460,0.0035322075709700584
1579808973.1127412,474,0.0034995977766811848
1579808974.2918038,536,0.0033751572482287884
1579808975.1038148,579,0.0032993212807923555
1579808975.240099,586,0.003287842031568289
1579808976.147205,634,0.0032181325368583202
1579808976.396659,647,0.0031974101439118385
1579808976.927275,671,0.0031598566565662622
1579808978.5615559,714,0.0031136381439864635
1579808978.716188,722,0.003104284405708313
1579808979.908306,771,0.0030588065274059772
1579808980.1936169,785,0.0030474450904875994
1579808980.5259259,802,0.003033648943528533
1579808980.653504,808,0.0030301918741315603
1579808981.217674,836,0.003010243410244584
1579808983.360438,945,0.002932560397312045
1579808983.86113,971,0.0029176382813602686
1579808984.707996,1014,0.0028922962956130505
1579808985.756279,1066,0.0028626914136111736
1579808986.58874,1104,0.002843397669494152
1579808988.248189,1180,0.0028102940414100885
1579808989.846679,1261,0.002773736836388707
1579808990.92326,1316,0.0027559504378587008
1579808990.9813209,1319,0.0027550554368644953
1579808991.2635431,1333,0.0027506565675139427
1579808991.339221,1337,0.002748277969658375
1579808992.250526,1385,0.002717878669500351
1579808992.383515,1392,0.0027146378997713327
1579808993.2230248,1436,0.0027039903216063976
1579808993.9673579,1466,0.0026969544123858213
1579808995.057247,1523,0.0026788581162691116
1579808995.613097,1552,0.002675520721822977
1579808995.917242,1568,0.00267237052321434
1579808996.224134,1584,0.002664139261469245
1579808997.294878,1640,0.002642553299665451
1579808998.2746198,1691,0.002630790928378701
1579808998.642604,1709,0.0026242223102599382
1579808998.813337,1718,0.0026219498831778765
1579808999.132014,1734,0.0026140480767935514
1579808999.188181,1737,0.00261258939281106
1579809000.0269198,1781,0.0026001869700849056
1579809001.230536,1844,0.0025833980180323124
1579809001.651361,1866,0.0025741783902049065
1579809001.708714,1869,0.0025725739542394876
1579809001.861068,1877,0.002568647498264909
1579809002.6247182,1917,0.002552067395299673
1579809002.9486778,1934,0.0025436067953705788
1579809003.197634,1947,0.0025387811474502087
1579809004.911917,2036,0.002509387442842126
1579809006.058812,2096,0.0024813024792820215
1579809007.7941492,2187,0.0024462915025651455
1579809008.1842198,2199,0.002440566662698984
1579809008.8090801,2231,0.002429913729429245
1579809008.924198,2237,0.002427626634016633
1579809009.306419,2257,0.0024232633877545595
1579809009.401162,2262,0.0024221071507781744
1579809010.4106722,2307,0.0023996157106012106
1579809010.64467,2319,0.0023947611916810274
1579809011.321878,2354,0.002377110533416271
1579809011.992081,2389,0.0023690774105489254
1579809012.011948,2390,0.0023686110507696867
1579809012.891125,2436,0.00234861858189106
1579809013.2359009,2453,0.002341077197343111
1579809013.2793941,2455,0.0023403987288475037
1579809013.390253,2460,0.002338782651349902
1579809013.905885,2485,0.0023345660883933306
1579809013.924629,2486,0.002334396820515394
1579809014.155057,2498,0.002328137867152691
1579809014.249074,2503,0.002326578600332141
1579809014.803882,2532,0.0023199261631816626
1579809015.0896142,2547,0.0023138057440519333
1579809015.2040708,2553,0.002312122145667672
1579809017.734887,2685,0.0022526707034558058
1579809018.7859561,2740,0.002229763427749276
1579809019.730241,2789,0.002211132552474737
1579809021.7818902,2896,0.0021617794409394264
1579809023.297683,2967,0.002126365201547742
1579809024.1371741,3011,0.0021087639033794403
1579809024.6540549,3038,0.0021016555838286877
1579809024.711377,3041,0.002100148471072316
1579809025.832097,3099,0.002076399512588978
1579809027.014165,3161,0.0020523653365671635
1579809027.6844008,3196,0.002040351275354624
1579809028.3307679,3230,0.002032174961641431
1579809028.597023,3244,0.0020262347534298897
1579809028.6352031,3246,0.0020256356801837683
1579809028.6538932,3247,0.002025292022153735
1579809029.758809,3305,0.001992343459278345
1579809033.0978198,3480,0.001913946820423007
1579809035.383923,3600,0.0018632864812389016
1579809035.727574,3618,0.001854488393291831
1579809035.766068,3620,0.0018538526492193341
1579809036.873821,3670,0.001842962228693068
1579809038.035049,3726,0.001824285020120442
1579809038.356124,3741,0.001818843767978251
1579809040.0747259,3793,0.001799635007046163
1579809040.483444,3814,0.0017961887642741203
1579809040.6163409,3821,0.001793478149920702
1579809042.716192,3928,0.0017496643122285604
1579809043.258805,3956,0.0017377353506162763
1579809043.807362,3984,0.0017291208496317267
1579809044.8478742,4036,0.0017086468869820237
1579809046.120578,4098,0.0016932873986661434
1579809048.04095,4196,0.0016550712753087282
1579809048.723315,4227,0.001640195376239717
1579809048.831038,4232,0.0016379726585000753
1579809050.352862,4304,0.0016121731605380774
1579809050.7774038,4317,0.0016051374841481447
1579809050.8203788,4319,0.0016043564537540078
1579809052.878953,4400,0.0015670283464714885
1579809054.8378298,4492,0.0015539375599473715
1579809055.17787,4509,0.0015528345247730613
1579809055.6892211,4530,0.0015465292381122708
1579809057.747972,4628,0.001509508932940662
1579809058.4386828,4664,0.001500784419476986
1579809058.520849,4668,0.0014988856855779886
1579809058.6827579,4676,0.0014966583112254739
1579809060.100449,4750,0.001473633456043899
1579809060.829976,4788,0.0014579849084839225
1579809061.10178,4802,0.001454369630664587
1579809061.830208,4840,0.0014440563973039389
1579809062.059747,4852,0.0014451228780671954
1579809062.86596,4894,0.0014340849593281746
1579809064.233978,4962,0.0014145983150228858
1579809064.4141052,4971,0.0014113327488303185
1579809064.471992,4974,0.0014110170304775238
1579809066.115874,5050,0.0013927747495472431
1579809066.153486,5052,0.0013926642714068294
1579809067.4340658,5106,0.0013799394946545362
1579809068.367339,5134,0.001373916631564498
1579809073.459696,5239,0.001356222084723413
1579809076.210762,5329,0.0013349625514820218
1579809076.57313,5345,0.0013312295777723193
1579809076.892791,5359,0.0013268321054056287
