Wall time,Step,Value
1581563461.578573,42,0.005065653473138809
1581563461.6398232,45,0.005044754594564438
1581563462.21415,71,0.004912558477371931
1581563462.68187,94,0.004826816730201244
1581563464.005167,158,0.004647801164537668
1581563464.191297,167,0.004620754159986973
1581563465.453718,229,0.004429569002240896
1581563465.5541508,234,0.004414635244756937
1581563465.987864,255,0.004347334615886211
1581563466.349765,273,0.00428764196112752
1581563467.054667,308,0.004174232017248869
1581563467.0945642,310,0.004168049897998571
1581563467.260675,318,0.004142641089856625
1581563469.3799171,421,0.0038429656997323036
1581563470.230838,460,0.0037389015778899193
1581563470.5380669,474,0.0037044931668788195
1581563471.887981,536,0.0035785576328635216
1581563472.807914,579,0.0035010813735425472
1581563472.951311,586,0.003488072194159031
1581563473.924441,634,0.0034106599632650614
1581563474.190618,647,0.0033916581887751818
1581563474.675238,671,0.0033538539428263903
1581563475.5647202,714,0.003301396733149886
1581563475.731437,722,0.003292359411716461
1581563476.973572,771,0.0032381396740674973
1581563477.282208,785,0.003226338652893901
1581563477.6809752,802,0.0032093925401568413
1581563477.822075,808,0.003203917760401964
1581563478.420442,836,0.0031803310848772526
1581563480.6928482,945,0.0031063868664205074
1581563481.227788,971,0.0030862614512443542
1581563482.1151118,1014,0.0030591068789362907
1581563483.457283,1066,0.0030324289109557867
1581563486.373088,1104,0.0030108357314020395
1581563488.615849,1180,0.0029728864319622517
1581563491.023295,1261,0.0029340048786252737
1581563492.517843,1316,0.002910372568294406
1581563492.648454,1319,0.0029094640631228685
1581563493.162431,1333,0.0029067283030599356
1581563493.293798,1337,0.002904839813709259
1581563494.684117,1385,0.0028791555669158697
1581563494.872104,1392,0.0028750512283295393
1581563495.884159,1436,0.0028535951860249043
1581563496.740352,1466,0.002839810913428664
1581563498.232394,1523,0.002818737644702196
1581563498.877275,1552,0.0028059938922524452
1581563499.2116091,1568,0.0027994150295853615
1581563499.6205199,1584,0.0027915104292333126
1581563500.848811,1640,0.002779565518721938
1581563502.105804,1691,0.0027688192203640938
1581563502.472089,1709,0.0027642373461276293
1581563502.655689,1718,0.0027592440601438284
1581563503.038101,1734,0.0027482938021421432
1581563503.111943,1737,0.002746892161667347
1581563504.114343,1781,0.002732022199779749
1581563505.521795,1844,0.002704374957829714
1581563505.988843,1866,0.0026966386940330267
1581563506.062836,1869,0.002695555565878749
1581563506.240118,1877,0.0026928377337753773
1581563507.1223612,1917,0.0026755654253065586
1581563507.476266,1934,0.002667953260242939
1581563507.7988539,1947,0.00266541657038033
1581563509.768992,2036,0.002626629313454032
1581563511.1591208,2096,0.0026010822039097548
1581563513.2280672,2187,0.002570642624050379
1581563513.695463,2199,0.0025634062476456165
1581563514.359391,2231,0.002546642441302538
1581563514.480057,2237,0.0025444100610911846
1581563514.922741,2257,0.002538912696763873
1581563515.046706,2262,0.0025371722877025604
1581563516.0424871,2307,0.002518942579627037
1581563516.34058,2319,0.002513136947527528
1581563517.075989,2354,0.002499072114005685
1581563517.86088,2389,0.002488913247361779
1581563517.891233,2390,0.0024883593432605267
1581563518.868254,2436,0.0024669121485203505
1581563519.213544,2453,0.0024615703150629997
1581563519.254137,2455,0.0024608864914625883
1581563519.362029,2460,0.002458856673911214
1581563519.9163141,2485,0.0024505718611180782
1581563519.940104,2486,0.0024503173772245646
1581563520.258184,2498,0.0024456388782709837
1581563520.377568,2503,0.002443448407575488
1581563521.059788,2532,0.00242786668241024
1581563521.36733,2547,0.0024204885121434927
1581563521.504829,2553,0.0024187706876546144
1581563524.402118,2685,0.002358344616368413
1581563525.6540601,2740,0.0023294505663216114
1581563526.744162,2789,0.0023104362189769745
1581563529.124958,2896,0.002261403715237975
1581563530.819968,2967,0.00223432295024395
