Wall time,Step,Value
1581562245.413824,42,0.0030393870547413826
1581562245.48845,45,0.0030095120891928673
1581562245.9890492,71,0.0028119217604398727
1581562246.3793259,94,0.002690004650503397
1581562247.4519958,158,0.0024467534385621548
1581562247.61005,167,0.0024174379650503397
1581562248.606343,229,0.0022077641915529966
1581562248.6869278,234,0.0021910325158387423
1581562249.0444758,255,0.002121359808370471
1581562249.3301,273,0.0020622091833502054
1581562249.892791,308,0.001953510567545891
1581562249.924182,310,0.001947817043401301
1581562250.056756,318,0.001924011972732842
1581562251.717236,421,0.0016570861916989088
1581562252.3596559,460,0.0015805227449163795
1581562252.587021,474,0.001556876115500927
1581562253.597006,536,0.0014652536483481526
1581562254.2968252,579,0.0014082012930884957
1581562254.409236,586,0.0014005948323756456
1581562255.188493,634,0.0013546041445806623
1581562255.406652,647,0.0013419102178886533
1581562255.820514,671,0.0013233291683718562
1581562256.758131,714,0.0012917449930682778
1581562257.182154,722,0.0012877238914370537
1581562258.930658,771,0.001261769444681704
1581562259.1582441,785,0.001257023075595498
1581562259.4584,802,0.0012506542261689901
1581562259.566201,808,0.001248493674211204
1581562260.040891,836,0.0012405408779159188
1581562262.209312,945,0.0012222412042319775
1581562262.690146,971,0.0012188367545604706
1581562263.486163,1014,0.0012204790255054832
1581562264.450507,1066,0.0012194375740364194
1581562265.260565,1104,0.0012159342877566814
1581562266.554414,1180,0.0012207151157781482
1581562269.2463171,1261,0.0012264626566320658
1581562270.1908228,1316,0.0012340632965788245
1581562270.2400708,1319,0.0012342780828475952
1581562270.4720058,1333,0.0012340673711150885
1581562270.538597,1337,0.0012342107947915792
1581562271.338926,1385,0.001234882976859808
1581562271.455266,1392,0.0012360222171992064
1581562272.205617,1436,0.001244103186763823
1581562272.8541179,1466,0.0012485587503761053
1581562274.106678,1523,0.001262116595171392
1581562274.769292,1552,0.0012665907852351665
1581562275.138736,1568,0.0012702209642156959
1581562275.4039931,1584,0.0012755733914673328
1581562276.3510349,1640,0.0012848767219111323
1581562277.217688,1691,0.0012955192942172289
1581562277.534858,1709,0.0012978557497262955
1581562277.684971,1718,0.0012999200262129307
1581562277.956464,1734,0.0013015876756981015
1581562278.008387,1737,0.0013025199295952916
1581562278.880373,1781,0.0013075892347842455
1581562279.9720802,1844,0.0013129321159794927
1581562280.439167,1866,0.0013133736792951822
1581562280.515819,1869,0.0013131777523085475
1581562280.708891,1877,0.0013133770553395152
1581562281.4929228,1917,0.0013201808324083686
1581562281.794973,1934,0.0013205120339989662
1581562282.0149708,1947,0.0013211722252890468
1581562283.760211,2036,0.001324881101027131
1581562284.9491892,2096,0.0013301410945132375
1581562286.716129,2187,0.0013433026615530252
1581562287.850359,2199,0.0013452623970806599
1581562289.227644,2231,0.0013487647520378232
1581562289.588951,2237,0.0013493988662958145
1581562290.507104,2257,0.0013548866845667362
1581562290.7033632,2262,0.0013555649202317
1581562293.8300211,2307,0.0013639852404594421
1581562294.403605,2319,0.0013674343936145306
1581562295.596837,2354,0.0013714672531932592
1581562296.3844411,2389,0.0013716560788452625
1581562296.406223,2390,0.001371706835925579
1581562297.553047,2436,0.0013728186022490263
1581562297.922626,2453,0.0013747240882366896
1581562297.985528,2455,0.0013744431780651212
1581562298.118253,2460,0.0013739768182858825
1581562298.6261828,2485,0.0013751699589192867
1581562298.6544929,2486,0.0013753602979704738
1581562298.889515,2498,0.0013772937236353755
1581562298.9946811,2503,0.00137751130387187
1581562299.587162,2532,0.0013784694019705057
1581562300.106008,2547,0.0013810740783810616
1581562300.398901,2553,0.0013826823560521007
1581562304.993879,2685,0.0013849760871380568
1581562306.598413,2740,0.0013896598247811198
1581562307.495391,2789,0.0013942099176347256
1581562309.652981,2896,0.0013995948247611523
1581562311.153578,2967,0.0014110100455582142
1581562311.8965619,3011,0.001412873389199376
1581562312.468451,3038,0.0014142126310616732
1581562312.52562,3041,0.0014145096065476537
1581562313.8020291,3099,0.0014114010846242309
1581562315.408397,3161,0.001408074633218348
1581562316.8958578,3196,0.0014082667184993625
1581562318.0033422,3230,0.0014115526573732495
1581562319.127616,3244,0.0014087019953876734
1581562319.3816042,3246,0.0014083547284826636
1581562319.4280372,3247,0.0014081281842663884
1581562321.637624,3305,0.0014093993231654167
1581562324.910269,3480,0.001413518562912941
1581562326.8684978,3600,0.0014125541783869267
1581562327.1611872,3618,0.0014107812894508243
1581562327.19347,3620,0.0014104981673881412
1581562328.180715,3670,0.0014096128288656473
1581562329.088018,3726,0.0014136284589767456
1581562329.332172,3741,0.0014126899186521769
1581562330.178026,3793,0.0014121297281235456
1581562330.518875,3814,0.0014104932779446244
1581562330.634422,3821,0.0014087088638916612
1581562332.368609,3928,0.0014078522799536586
1581562332.819499,3956,0.0014091285411268473
1581562333.2763011,3984,0.001406255760230124
1581562334.128159,4036,0.001408679992891848
1581562335.131547,4098,0.001410032738931477
1581562336.783411,4196,0.0013972979504615068
1581562337.303972,4227,0.0014011175371706486
1581562337.408309,4232,0.0014012967003509402
1581562338.600093,4304,0.0014067176962271333
1581562338.809901,4317,0.0014061216497793794
1581562338.8426309,4319,0.0014061147812753916
1581562341.1374981,4400,0.00140112463850528
1581562343.219427,4492,0.001407417468726635
1581562343.516913,4509,0.0014091400662437081
1581562343.873808,4530,0.0014067284064367414
1581562345.5193238,4628,0.0014025935670360923
1581562346.1089659,4664,0.0014015398919582367
1581562346.173485,4668,0.0014000829542055726
1581562346.30178,4676,0.0013995987828820944
1581562347.619636,4750,0.001384343602694571
1581562348.292925,4788,0.0013797897845506668
1581562348.5311801,4802,0.0013793003745377064
1581562349.252482,4840,0.0013790307566523552
1581562349.455038,4852,0.0013800476444885135
1581562350.193762,4894,0.001380294212140143
1581562351.299618,4962,0.0013870808761566877
1581562351.443653,4971,0.0013889082474634051
1581562351.49314,4974,0.0013893446885049343
1581562352.7331588,5050,0.0013898013858124614
1581562352.766357,5052,0.0013893413124606013
1581562353.928149,5106,0.0013780752196907997
1581562354.8245199,5134,0.001378671731799841
1581562356.640695,5239,0.0013827559305354953
1581562358.337321,5329,0.0013774329563602805
1581562358.618984,5345,0.0013794690603390336
1581562358.865103,5359,0.0013756667030975223
1581562359.944799,5420,0.0013775062980130315
1581562361.5386398,5517,0.0013655562652274966
1581562362.056643,5549,0.0013668425381183624
1581562363.934345,5664,0.0013679428957402706
1581562364.174656,5679,0.00136737828142941
1581562364.8841758,5723,0.0013657966628670692
1581562366.284178,5808,0.001362321199849248
1581562366.558762,5825,0.0013641678960993886
1581562366.6074822,5828,0.0013642450794577599
1581562367.343483,5864,0.0013631212059408426
1581562367.457553,5871,0.0013618627563118935
1581562368.083748,5907,0.0013623060658574104
1581562368.466773,5928,0.0013618753291666508
1581562369.7454872,5990,0.0013588196597993374
1581562370.277796,6010,0.0013588081346824765
1581562373.360609,6121,0.001357443630695343
1581562373.6066291,6131,0.001355050364509225
1581562374.9417942,6200,0.0013540716608986259
1581562375.180332,6213,0.0013538380153477192
1581562375.2905018,6219,0.0013539186911657453
1581562375.5213099,6232,0.0013527987757697701
1581562376.461204,6289,0.0013530772412195802
1581562376.841536,6312,0.0013565507251769304
1581562376.9248881,6317,0.0013562000822275877
1581562378.004338,6376,0.0013552118325605989
1581562378.438855,6400,0.0013507711701095104
1581562380.191821,6496,0.0013404084602370858
1581562380.59514,6520,0.0013421358307823539
1581562381.4856162,6574,0.0013423210475593805
1581562382.115249,6603,0.001343008130788803
1581562382.9936929,6657,0.001339836628176272
