Wall time,Step,Value
1579806787.185334,18,16.266761779785156
1579806787.708854,42,14.40085506439209
1579806787.767113,45,12.634786605834961
1579806788.431864,71,11.95464038848877
1579806788.939765,94,10.088655471801758
1579806790.4277709,158,7.37290096282959
1579806790.670004,167,6.820157527923584
1579806792.0683048,229,4.948462963104248
1579806792.178379,234,4.621230602264404
1579806792.619748,255,4.342161178588867
1579806792.955768,273,4.119182109832764
1579806793.782746,308,4.003848552703857
1579806793.8228889,310,3.744093656539917
1579806793.988938,318,3.5517194271087646
1579806796.100457,421,2.873471736907959
1579806796.934089,460,2.5986568927764893
1579806797.201728,474,2.4217467308044434
1579806798.366076,536,2.084465980529785
1579806798.8874838,563,1.9307372570037842
1579806799.162678,579,2.083693027496338
1579806799.3135161,586,2.0150513648986816
1579806799.332814,587,1.939082145690918
1579806800.232471,634,1.8641860485076904
1579806800.4404092,647,1.7615383863449097
1579806800.679504,661,1.743341088294983
1579806800.8950982,671,1.725259780883789
1579806801.688888,714,1.4848921298980713
1579806801.821099,722,1.5240334272384644
1579806802.8202639,765,1.4585249423980713
1579806802.9366689,771,1.3263804912567139
1579806803.1632252,785,1.3848810195922852
1579806803.197862,787,1.4013842344284058
1579806803.493089,802,1.3147028684616089
1579806803.615016,808,1.3375647068023682
1579806804.147787,836,1.2637890577316284
1579806806.2097092,945,1.0964488983154297
1579806806.945187,971,1.1841739416122437
1579806806.9831161,972,1.133994698524475
1579806807.139613,978,1.25543212890625
1579806809.20502,1005,1.1088520288467407
1579806810.193247,1014,1.1691337823867798
1579806813.209857,1063,1.0850889682769775
1579806813.289632,1066,1.194848895072937
1579806814.029213,1093,1.030121088027954
1579806814.341898,1104,1.0441138744354248
1579806816.015384,1161,1.063560962677002
1579806816.476952,1180,1.0422115325927734
1579806818.5777469,1261,1.0728511810302734
1579806819.6949859,1316,1.0940356254577637
1579806819.7526379,1319,1.0251144170761108
1579806820.0331872,1333,0.9823920726776123
1579806820.112774,1337,1.0961898565292358
1579806821.102911,1385,1.0349507331848145
1579806821.234896,1392,0.9789609313011169
1579806821.686087,1414,0.9772175550460815
1579806821.926241,1426,0.942226231098175
1579806822.118083,1436,0.9790869355201721
1579806822.8996348,1466,0.8461498022079468
1579806823.1132102,1477,0.8798559904098511
1579806823.395016,1491,0.9191843867301941
1579806824.0441349,1523,0.9490818977355957
1579806824.5986938,1552,0.9049040079116821
1579806824.910452,1568,0.8837874531745911
1579806825.215968,1584,0.835882842540741
1579806825.293004,1588,0.9083676338195801
1579806825.617881,1605,0.9170709848403931
1579806826.2833102,1640,0.8865223526954651
1579806827.252649,1691,0.8530805706977844
1579806827.596551,1709,0.9136678576469421
1579806827.766418,1718,0.8832353949546814
1579806828.0306518,1732,0.8534095287322998
1579806828.067979,1734,0.8744785785675049
1579806828.122758,1737,0.8412386178970337
1579806828.956405,1781,0.9067444205284119
1579806829.8858612,1826,0.92371666431427
1579806830.240459,1844,0.8911089301109314
1579806830.40816,1853,0.9123746156692505
1579806830.656802,1866,0.8970418572425842
1579806830.715094,1869,0.8359103202819824
1579806830.866137,1877,0.974217414855957
1579806831.664769,1917,0.869207501411438
1579806831.988255,1934,0.8720269203186035
1579806832.180734,1944,0.8906541466712952
1579806832.236918,1947,0.8456876277923584
1579806833.297763,2001,0.9506014585494995
1579806833.985601,2036,0.8509392738342285
1579806834.756945,2077,0.8114885687828064
1579806834.908997,2085,0.899099588394165
1579806834.985567,2089,0.7914520502090454
1579806835.1166248,2096,0.9455265998840332
1579806836.864245,2187,0.842474102973938
1579806837.2887712,2199,0.7740986943244934
1579806837.534165,2211,0.7888476252555847
1579806837.985169,2231,0.8002068400382996
1579806838.117402,2236,0.8134278059005737
1579806838.137048,2237,0.7765184044837952
1579806838.6833012,2257,0.7774375677108765
1579806838.8328362,2262,0.8503860831260681
1579806839.9721868,2307,0.8180649876594543
1579806840.251761,2319,0.8054043054580688
1579806841.006047,2354,0.782270073890686
1579806841.8219671,2389,0.7841233611106873
1579806841.840051,2390,0.7909471988677979
1579806841.876607,2392,0.7880976796150208
1579806842.810585,2436,0.8003159761428833
1579806843.186848,2453,0.8236925005912781
1579806843.2270389,2455,0.8827612996101379
1579806843.329141,2460,0.8535177707672119
1579806843.8847702,2485,0.8007885813713074
1579806843.90484,2486,0.9181122183799744
1579806844.1098711,2496,0.8409299850463867
1579806844.15402,2498,0.8479403257369995
1579806844.277302,2503,0.7994441390037537
1579806844.912544,2532,0.8554760217666626
1579806845.211871,2547,0.8332259058952332
1579806845.336115,2553,0.87685227394104
1579806848.512992,2685,0.8164510130882263
1579806849.948375,2740,0.8468287587165833
1579806850.368702,2754,0.8317596912384033
1579806851.2752671,2789,0.8228415250778198
1579806853.4619899,2896,0.8406487703323364
1579806855.2577548,2967,0.7732388973236084
1579806856.395673,3011,0.7749636173248291
1579806857.003565,3038,0.7459952235221863
1579806857.0746539,3041,0.8389760851860046
1579806858.401278,3099,0.7299603223800659
1579806859.719266,3161,0.7631130814552307
1579806860.418756,3196,0.8666595816612244
1579806861.082784,3230,0.860752522945404
1579806861.368481,3244,0.7525476813316345
1579806861.409506,3246,0.8891874551773071
1579806861.4304168,3247,0.812533438205719
1579806862.555988,3305,0.7935518026351929
1579806863.906682,3376,0.7503610849380493
1579806864.514224,3408,0.7982632517814636
1579806864.929937,3430,0.772940456867218
1579806865.334458,3449,0.8425620198249817
1579806865.733446,3464,0.7788639664649963
1579806866.206374,3480,0.7718210220336914
1579806869.223003,3600,0.8121182918548584
1579806869.535202,3618,0.8313291072845459
1579806869.580618,3620,0.7893610596656799
1579806870.200757,3656,0.7072738409042358
1579806870.6711261,3670,0.7619983553886414
1579806872.738531,3726,0.7629806399345398
1579806872.878784,3730,0.6496665477752686
1579806873.2114382,3741,0.7633904218673706
1579806874.2205539,3793,0.7371474504470825
1579806874.602682,3814,0.7425040006637573
1579806874.682935,3819,0.7041571736335754
1579806874.715151,3821,0.7132188081741333
1579806874.89137,3831,0.7572361826896667
1579806875.453135,3864,0.7834613919258118
1579806876.702115,3928,0.7849906086921692
1579806877.311108,3956,0.7875023484230042
1579806877.8003771,3984,0.7785152792930603
1579806878.4829519,4022,0.761962890625
1579806878.674378,4033,0.7339543104171753
1579806878.7266681,4036,0.7621366381645203
1579806879.771539,4093,0.7503401637077332
1579806879.8572102,4098,0.7386237382888794
1579806880.043494,4109,0.7169187068939209
1579806881.4066281,4182,0.7606645226478577
1579806881.652073,4194,0.7324934601783752
1579806881.7200708,4196,0.7864230275154114
1579806881.833083,4202,0.8400177359580994
1579806882.263724,4227,0.7672045826911926
1579806882.371304,4232,0.7551926374435425
1579806882.4238,4235,0.7300053238868713
1579806882.9026802,4263,0.8071312308311462
1579806882.95415,4266,0.7105429768562317
1579806883.5986528,4304,0.7461113333702087
1579806883.8129,4317,0.7901607155799866
1579806883.845271,4319,0.7194965481758118
1579806885.31015,4400,0.6672261357307434
1579806885.867713,4433,0.735977292060852
1579806886.858204,4492,0.7044691443443298
1579806887.155034,4509,0.6815444231033325
1579806887.494988,4530,0.6678257584571838
1579806888.3447008,4581,0.6842189431190491
1579806889.11286,4628,0.7563323378562927
1579806889.7104902,4664,0.7138952612876892
1579806889.775105,4668,0.7394887208938599
1579806889.90309,4676,0.7398501634597778
1579806890.501345,4713,0.7929117679595947
1579806891.1347358,4750,0.7488257884979248
1579806891.264572,4758,0.7294646501541138
